userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
12133692,26614,10065,23993,6596,85.5052,69.8805,0,0,Economy
121598314,86154,26436,25090,2742,92.2579,88.4417,0,1,Economy
121602651,2572,1160,11091,1456,76.1067,71.8002,0,1,Economy
1217168276,1994,3071,2995,3,64.7767,51.8832,0,0,Economy
1219934720,1354,973,2320,490,71.0786,61.2929,0,0,Economy
122000678,6104,200,3010,4,80.1524,68.423,0,0,Economy
1220167638,9533,4975,9487,228,78.9879,59.7434,0,0,Economy
122157972,34514,62,18998,15,77.8681,68.3328,0,0,Economy
122397025,2666,1492,3692,68,75.7856,65.3671,0,0,Economy
12262572,14452,1123,16358,33,72.1228,50.4572,0,0,Economy
1227403830,1952,2004,3171,20,71.7061,65.6784,0,0,Economy
122792963,23723,2348,16066,4385,86.6757,86.7736,0,0,Economy
122900514,2419,955,518,0,57.7075,30.9168,0,0,Economy
122912234,1018,2377,5355,211,71.5046,69.1405,0,0,Economy
122932584,659,548,777,469,61.891,46.2759,0,0,Economy
122978821,24994,21047,21710,1915,74.8914,59.0512,0,0,Economy
123271462,3765,2084,12990,657,77.9909,69.326,0,0,Economy
123279052,16296,688,7589,0,84.7419,74.0387,0,0,Economy
12329252,12487,662,21176,8704,83.25,78.9183,0,0,Economy
12341692,5383,578,6846,724,79.8433,76.6144,0,1,Economy
123651671,6816,900,4553,526,80.4561,72.4387,0,1,Economy
1237176728,1001,974,1957,309,69.0024,66.4262,0,0,Economy
123915259,9657,9100,27543,1030,81.1444,70.6358,0,0,Economy
123923889,915,333,79614,4,66.7366,60.5143,0,0,Economy
123933605,4726,2085,13243,345,76.4491,66.3773,0,0,Economy
12397052,715369,528576,165251,18870,98.142,76.9911,0,0,Economy
124033970,4382,1448,13092,1990,78.4908,75.5345,0,0,Economy
124044327,523506,844,87026,5,94.2337,73.2934,0,0,Economy
124248485,947,1453,1411,821,66.0906,57.8917,0,0,Economy
1243693243,248447,23,70672,1515,93.1872,72.4929,0,1,Economy
1244029147,11857,1945,19990,0,71.1268,42.8977,0,0,Economy
1244393550,720,2177,1277,523,63.2517,51.5209,0,0,Economy
1244750258,854,1148,860,42,63.6069,55.9575,0,0,Economy
