userid,friends,followers,statuses,favourites,gender,verified,city,urank,category
1863480045,314,468207,1020,38,1,1,2,30,Actor
1863847262,226,11573677,1948,52,1,1,1000,32,Actor
1863956870,119,1489444,3047,4,1,1,1000,35,Actor
1864328092,412,783908,3874,346,1,1,16,40,Actor
1866179020,208,3803645,346,9,1,1,1000,33,Actor
1866882821,1,27970932,2264,5,1,1,1,33,Actor
1867002514,291,954578,716,31,1,1,1000,27,Actor
1868631505,412,953956,1685,214,1,1,1000,43,Actor
1872011975,144,4347725,172,14,1,1,1,25,Actor
1872791202,432,1656787,498,880,-1,1,1000,36,Actor
1874608417,39,688929,264,0,1,1,1,31,Actor
1877916515,303,3625661,736,1003,-1,1,1000,39,Actor
1878384807,42,15436450,17,1,1,1,12,10,Actor
1880123595,186,156950,416,1,-1,1,18,23,Actor
1881965965,216,710691,756,0,1,1,1,30,Actor
1889383117,502,518478,658,320,-1,1,1000,42,Actor
1896648781,130,1059689,1083,681,-1,1,1000,39,Actor
1905283013,189,4859034,249,70,1,1,1000,34,Actor
1906257933,186,1946921,485,2375,-1,1,8,40,Actor
1906339011,299,1491774,500,3,1,1,1,44,Actor
1907767253,900,1697359,2351,802,1,1,5,34,Actor
1909622397,313,5571880,1400,73,1,1,1,35,Actor
1910171127,462,1540322,644,992,1,1,1,39,Actor
1912449555,755,1828976,3539,28,-1,1,5,34,Actor
1913189251,388,1767939,389,15,1,1,5,26,Actor
1914039365,328,3405934,663,346,1,1,5,43,Actor
1915411290,296,6966618,864,77,1,1,5,41,Actor
1915843283,160,5332753,512,37,-1,1,1,35,Actor
1916655407,331,19614237,1386,468,-1,1,1000,41,Actor
1916659483,243,10830301,899,95,1,1,5,36,Actor
1918090833,243,308420,1150,44,1,1,1000,39,Actor
1920031245,359,1112996,953,97,-1,1,1000,31,Actor
1925593881,154,501317,1962,1,-1,1,1000,28,Actor
1939178055,341,1621651,2549,24,-1,1,1,33,Actor
1941345837,388,1319659,443,34,-1,1,8,33,Actor
1957663211,241,2781397,109,5,-1,1,1000,31,Actor
1963294677,350,1953680,1252,17,1,1,5,36,Actor
1978562465,470,360647,1623,40,1,1,1000,33,Actor
1988912895,264,199844,304,1,1,1,1000,13,Actor
1989519725,57,5609065,99,23,1,1,1000,33,Actor
1993545240,611,3569727,8542,40,1,1,5,48,Actor
2000749772,67,1433212,280,2,1,1,1000,33,Actor
2011086863,102,64715,1624,10,1,1,7,28,Actor
2021822051,324,605974,307,39,-1,1,5,29,Actor
2060419113,42,5016874,218,0,1,1,1,36,Actor
2066785327,328,3019155,1431,76,-1,1,1000,38,Actor
2071147941,277,254417,612,182,-1,1,1,24,Actor
2075651691,87,2225972,489,6,1,1,1,35,Actor
2080115155,83,1276421,539,62,-1,1,1000,14,Actor
2081681517,200,2066704,607,429,1,1,1,36,Actor
2087497631,380,2748248,361,99,-1,1,1000,42,Actor
2089042141,323,4518714,561,18,1,1,1,37,Actor
2095295353,269,1171902,1035,31,1,1,1000,38,Actor
2104645281,154,1484780,461,506,-1,1,52,40,Actor
2105725645,786,2522093,1899,411,-1,1,4,42,Actor
2112496475,98,13726524,328,42,1,1,16,37,Actor
2119367023,205,815349,629,0,-1,1,5,22,Actor
2125924401,605,1001341,935,0,1,1,5,27,Actor
2153913104,219,6333051,583,0,-1,1,1,24,Actor
2162005694,327,3124878,893,2,1,1,6,36,Actor
2166297137,473,680372,648,20,1,1,1,28,Actor
2166787813,430,3503558,5095,261,1,1,5,45,Actor
2169292873,154,62110,237,66,-1,1,6,26,Actor
2172653252,306,2924976,458,1,1,1,5,38,Actor
2173491501,239,543639,105,9,1,1,1,30,Actor
2174400315,510,490666,12729,22,-1,1,8,39,Actor
2176486945,531,396508,363,105,1,1,5,37,Actor
2180249535,576,1045736,654,56,-1,1,4,33,Actor
2187260541,179,731663,4159,7,-1,1,9,37,Actor
2191588464,42,2919164,2943,0,-1,1,9,14,Actor
2192606857,67,5275937,718,1,1,1,1000,31,Actor
2264191914,184,2141862,428,42,-1,1,1000,34,Actor
2271242580,363,1072583,278,3,-1,1,1000,37,Actor
2286552551,430,2700030,1274,56,1,1,1,38,Actor
2287349412,348,4854077,1599,6,-1,1,1000,39,Actor
2302663124,231,35420911,914,0,1,1,1000,33,Actor
2307519535,247,3059524,998,8,1,1,5,30,Actor
2311022543,519,481860,1140,635,-1,1,4,36,Actor
2344099161,16,2170470,152,0,1,1,18,11,Actor
2350704774,292,374071,1564,79,1,1,1000,37,Actor
2355960311,8,215928,168,0,-1,1,15,6,Actor
2360812967,413,2918556,320,162,1,1,1000,37,Actor
2368711221,211,630484,877,0,1,1,1,31,Actor
2372036624,56,658658,1196,1,1,1,1000,33,Actor
2386568184,88,1924818,1239,0,-1,1,1000,30,Actor
2386774894,34,514554,738,0,-1,1,1000,14,Actor
2396981212,56,4960971,537,0,-1,1,18,25,Actor
2407186895,143,5029980,660,12,1,1,5,38,Actor
2419023797,113,2173793,411,0,1,1,5,28,Actor
2431095307,16,358457,34,28,-1,1,1000,36,Actor
2432249821,184,4591539,1595,2498,-1,1,1000,41,Actor
2440179153,117,8957040,277,193,-1,1,1000,29,Actor
2447973003,249,6149230,778,40,1,1,5,35,Actor
2506966302,147,4448766,715,5,1,1,1000,24,Actor
2531936273,13,1962028,259,0,1,1,18,9,Actor
2534870595,163,4477923,327,2,-1,1,1000,32,Actor
2556097917,134,5021577,219,4,1,1,1000,38,Actor
2584846067,180,1281586,167,5,1,1,1000,38,Actor
2600208451,8,16675725,773,1,1,1,18,23,Actor
2600926867,221,1117976,1046,6,-1,1,5,25,Actor
2616380702,333,2668876,360,99,-1,1,4,41,Actor
