userid,followers,friends,statuses,favourites,activity,influence,protected,verified,category
191795079,826,1756,5992,361,67.7781,56.4721,0,0,Military
191812421,26687,74,22928,1,75.2126,52.3722,0,0,Military
19181730,582,1016,4171,0,56.0965,33.6444,0,0,Military
19188830,6787,1151,1680,16,77.329,75.9266,0,0,Military
19199740,1704,739,4132,113,74.1482,70.9252,0,0,Military
1924620415,8603,1643,9786,2436,78.2683,72.0108,0,0,Military
1927809187,1541,40,1379,3,58.3937,45.0478,0,0,Military
192816753,1131412,49,2563,0,94.628,67.6093,0,1,Military
192942692,101815,21,7197,0,87.1623,74.4624,0,0,Military
193067453,852,2549,114124,1484,70.6431,58.773,0,0,Military
1931496452,640,911,638,202,61.1872,57.2517,0,0,Military
19338715,19342,2446,28925,2438,86.1481,76.9532,0,1,Military
19356980,16608,366,12969,501,84.3421,75.976,0,0,Military
194268330,20628,1041,88582,54121,86.615,82.4059,0,0,Military
19445183,39679,20540,5548,364,89.6877,78.1471,0,0,Military
19489239,329124,22944,133490,659,99.8391,88.5534,0,1,Military
1949945035,3945,697,1183,356,69.3734,69.6508,0,0,Military
195019882,1162,673,2657,11,66.4681,52.6986,0,0,Military
19527964,118514,384,79089,2906,95.3332,89.8572,0,1,Military
195717009,38825,346,2285,592,88.088,83.1542,0,0,Military
19611483,812865,496,34813,934,104.231,99.4529,0,1,Military
19630605,679,2344,9446,43,56.8586,32.7969,0,0,Military
19636948,1684806,381,143512,16,95.9367,76.5555,0,1,Military
19641868,484032,134,8726,0,89.6688,60.2732,0,0,Military
196462340,2489,333,23421,839,73.8894,76.7798,0,0,Military
19667766,89791,380,3197,1401,93.87,84.9128,0,1,Military
19668442,71771,1755,16751,780,92.8925,95.637,0,1,Military
196953248,11759,547,5166,0,76.8322,57.9977,0,0,Military
19781107,99733,217,25054,75,94.3676,84.3716,0,0,Military
19819953,893,1101,1088,382,65.5368,60.9144,0,0,Military
198381553,59558,2456,41396,17360,91.4681,88.4439,0,1,Military
199056422,2340,5001,390608,237571,73.6887,69.8638,0,0,Military
199317536,18469,211,32072,3,82.3387,68.7722,0,0,Military
1994321,2844231,444,286696,784,110.668,90.265,0,1,Military
19960512,10233,8601,3860,3659,82.4138,67.2209,0,0,Military
199822685,9504,386,4677,1642,81.9675,89.026,0,0,Military
20002004,188754,385,9794,37,84.9993,74.4071,0,0,Military
200542610,11793,728,2459,2,82.1181,70.3875,0,0,Military
20057016,5044,230,18899,0,66.85,50.8408,0,0,Military
20095109,44984,3253,13692,148,90.5484,90.6522,0,1,Military
20097362,266183,2520,218235,3923,99.5244,83.9292,0,1,Military
202344231,11049,3908,8256,749,83.5913,78.1535,0,1,Military
20238886,47759,96,3024,1435,88.4317,80.4295,0,1,Military
203002935,847,1237,15617,1212,70.6442,62.0569,0,0,Military
203090216,93106,5,1137,1,85.101,79.5088,0,0,Military
20430077,43003,86,31263,125,88.0671,76.5453,0,0,Military
20452755,55082,925,6841,2147,91.5779,88.0617,0,0,Military
20479321,96759,37675,68619,414,90.3695,79.76,0,1,Military
20510539,450625,174,191700,485,98.7061,73.9702,0,1,Military
205408543,1943,6,3641,0,62.1069,48.3544,0,0,Military
205622130,538580,22,5112,0,95.0181,93.7598,0,1,Military
20583993,866616,588,86977,115,102.491,77.5148,0,1,Military
205887871,90204,1118,26352,2610,93.8146,86.8537,0,1,Military
20593022,26275,15128,795,743,80.8989,78.1957,0,1,Military
